NAME,B19083_001E,state,county
"Fort Bend County, Texas",0.4238,48,157
"Franklin County, Texas",0.4756,48,159
"Freestone County, Texas",0.453,48,161
"Frio County, Texas",0.4441,48,163
"Gaines County, Texas",0.4171,48,165
"Galveston County, Texas",0.4563,48,167
"Garza County, Texas",0.4139,48,169
"Gillespie County, Texas",0.4866,48,171
"Glasscock County, Texas",0.4523,48,173
"Goliad County, Texas",0.5277,48,175
"Gonzales County, Texas",0.4776,48,177
"Gray County, Texas",0.4849,48,179
"Grayson County, Texas",0.4489,48,181
"Gregg County, Texas",0.4583,48,183
"Grimes County, Texas",0.4745,48,185
"Guadalupe County, Texas",0.396,48,187
"Hale County, Texas",0.4379,48,189
"Hall County, Texas",0.4298,48,191
"Hamilton County, Texas",0.5412,48,193
"Hansford County, Texas",0.4567,48,195
"Hardeman County, Texas",0.4126,48,197
"Hardin County, Texas",0.427,48,199
"Harris County, Texas",0.4997,48,201
"Harrison County, Texas",0.4659,48,203
"Hartley County, Texas",0.4015,48,205
"Haskell County, Texas",0.5378,48,207
"Hays County, Texas",0.453,48,209
"Hemphill County, Texas",0.4981,48,211
"Henderson County, Texas",0.4655,48,213
"Hidalgo County, Texas",0.4759,48,215
"Hill County, Texas",0.4421,48,217
"Hockley County, Texas",0.4371,48,219
"Hood County, Texas",0.4552,48,221
"Hopkins County, Texas",0.4578,48,223
"Houston County, Texas",0.4688,48,225
"Howard County, Texas",0.4434,48,227
"Hudspeth County, Texas",0.4663,48,229
"Hunt County, Texas",0.4286,48,231
"Hutchinson County, Texas",0.4219,48,233
"Irion County, Texas",0.4178,48,235
"Jack County, Texas",0.4783,48,237
"Jackson County, Texas",0.4431,48,239
"Jasper County, Texas",0.4974,48,241
"Jeff Davis County, Texas",0.5449,48,243
"Jefferson County, Texas",0.4747,48,245
"Jim Hogg County, Texas",0.4486,48,247
"Jim Wells County, Texas",0.4651,48,249
"Johnson County, Texas",0.4105,48,251
"Jones County, Texas",0.4265,48,253
"Karnes County, Texas",0.5286,48,255
"Kaufman County, Texas",0.3897,48,257
"Kendall County, Texas",0.4757,48,259
"Kenedy County, Texas",0.3988,48,261
"Kent County, Texas",0.3948,48,263
"Kerr County, Texas",0.463,48,265
"Kimble County, Texas",0.4964,48,267
"King County, Texas",0.4393,48,269
"Kinney County, Texas",0.4006,48,271
"Kleberg County, Texas",0.4504,48,273
"Knox County, Texas",0.4092,48,275
"Lamar County, Texas",0.4728,48,277
"Lamb County, Texas",0.4271,48,279
"Lampasas County, Texas",0.4125,48,281
"La Salle County, Texas",0.3674,48,283
"Lavaca County, Texas",0.4381,48,285
"Lee County, Texas",0.4102,48,287
"Leon County, Texas",0.442,48,289
"Liberty County, Texas",0.4394,48,291
"Limestone County, Texas",0.4348,48,293
"Lipscomb County, Texas",0.4578,48,295
"Live Oak County, Texas",0.4831,48,297
"Llano County, Texas",0.5321,48,299
"Loving County, Texas",0.6577,48,301
"Lubbock County, Texas",0.4835,48,303
"Lynn County, Texas",0.4761,48,305
"McCulloch County, Texas",0.4643,48,307
"McLennan County, Texas",0.4756,48,309
"McMullen County, Texas",0.471,48,311
"Madison County, Texas",0.4262,48,313
"Marion County, Texas",0.4634,48,315
"Martin County, Texas",0.4913,48,317
"Mason County, Texas",0.4724,48,319
"Matagorda County, Texas",0.466,48,321
"Maverick County, Texas",0.4549,48,323
"Medina County, Texas",0.4287,48,325
"Menard County, Texas",0.487,48,327
"Midland County, Texas",0.4737,48,329
"Milam County, Texas",0.4762,48,331
"Mills County, Texas",0.4376,48,333
"Mitchell County, Texas",0.478,48,335
"Montague County, Texas",0.4198,48,337
"Montgomery County, Texas",0.4646,48,339
"Moore County, Texas",0.4128,48,341
"Morris County, Texas",0.3974,48,343
"Motley County, Texas",0.4018,48,345
"Nacogdoches County, Texas",0.5043,48,347
"Navarro County, Texas",0.4516,48,349
"Newton County, Texas",0.4745,48,351
"Nolan County, Texas",0.4826,48,353
"Nueces County, Texas",0.463,48,355
"Ochiltree County, Texas",0.419,48,357
"Oldham County, Texas",0.4216,48,359
"Orange County, Texas",0.4475,48,361
"Palo Pinto County, Texas",0.451,48,363
"Panola County, Texas",0.4808,48,365
"Parker County, Texas",0.4297,48,367
"Parmer County, Texas",0.3865,48,369
"Pecos County, Texas",0.4908,48,371
"Polk County, Texas",0.4315,48,373
"Potter County, Texas",0.4784,48,375
"Presidio County, Texas",0.5527,48,377
"Rains County, Texas",0.4781,48,379
"Randall County, Texas",0.4466,48,381
"Reagan County, Texas",0.3846,48,383
"Real County, Texas",0.5034,48,385
"Red River County, Texas",0.4709,48,387
"Reeves County, Texas",0.428,48,389
"Refugio County, Texas",0.4286,48,391
"Roberts County, Texas",0.3827,48,393
"Robertson County, Texas",0.4383,48,395
"Rockwall County, Texas",0.4138,48,397
"Runnels County, Texas",0.4146,48,399
"Rusk County, Texas",0.4821,48,401
"Sabine County, Texas",0.5022,48,403
"San Augustine County, Texas",0.4976,48,405
"San Jacinto County, Texas",0.4591,48,407
"San Patricio County, Texas",0.4601,48,409
"San Saba County, Texas",0.434,48,411
"Schleicher County, Texas",0.3749,48,413
"Scurry County, Texas",0.4162,48,415
"Shackelford County, Texas",0.4271,48,417
"Shelby County, Texas",0.4781,48,419
"Sherman County, Texas",0.615,48,421
"Smith County, Texas",0.4533,48,423
"Somervell County, Texas",0.4015,48,425
"Starr County, Texas",0.5294,48,427
"Stephens County, Texas",0.4587,48,429
"Sterling County, Texas",0.396,48,431
"Stonewall County, Texas",0.6149,48,433
"Sutton County, Texas",0.3565,48,435
"Swisher County, Texas",0.4843,48,437
"Tarrant County, Texas",0.4591,48,439
"Taylor County, Texas",0.4463,48,441
"Terrell County, Texas",0.4125,48,443
"Terry County, Texas",0.432,48,445
"Throckmorton County, Texas",0.4465,48,447
"Titus County, Texas",0.448,48,449
"Tom Green County, Texas",0.4531,48,451
"Travis County, Texas",0.4812,48,453
"Trinity County, Texas",0.482,48,455
"Tyler County, Texas",0.5681,48,457
"Upshur County, Texas",0.4673,48,459
"Upton County, Texas",0.4426,48,461
"Uvalde County, Texas",0.4924,48,463
"Val Verde County, Texas",0.4502,48,465
"Van Zandt County, Texas",0.456,48,467
"Victoria County, Texas",0.436,48,469
"Walker County, Texas",0.4693,48,471
"Waller County, Texas",0.4522,48,473
"Ward County, Texas",0.4657,48,475
"Washington County, Texas",0.4916,48,477
"Webb County, Texas",0.4565,48,479
"Wharton County, Texas",0.4845,48,481
"Wheeler County, Texas",0.3964,48,483
"Wichita County, Texas",0.4607,48,485
"Wilbarger County, Texas",0.4419,48,487
"Willacy County, Texas",0.4706,48,489
"Williamson County, Texas",0.4111,48,491
"Wilson County, Texas",0.4343,48,493
"Winkler County, Texas",0.3517,48,495
"Wise County, Texas",0.4104,48,497
"Wood County, Texas",0.4738,48,499
"Yoakum County, Texas",0.4017,48,501
"Young County, Texas",0.4455,48,503
"Zapata County, Texas",0.5193,48,505
"Zavala County, Texas",0.4297,48,507
"Beaver County, Utah",0.3437,49,1
"Box Elder County, Utah",0.3973,49,3
"Cache County, Utah",0.4316,49,5
"Carbon County, Utah",0.4393,49,7
"Daggett County, Utah",0.4086,49,9
"Davis County, Utah",0.3909,49,11
"Duchesne County, Utah",0.4246,49,13
"Emery County, Utah",0.3824,49,15
"Garfield County, Utah",0.4577,49,17
"Grand County, Utah",0.4801,49,19
"Iron County, Utah",0.429,49,21
"Juab County, Utah",0.3742,49,23
"Kane County, Utah",0.4395,49,25
"Millard County, Utah",0.36,49,27
"Morgan County, Utah",0.3649,49,29
"Piute County, Utah",0.4586,49,31
"Rich County, Utah",0.3736,49,33
"Salt Lake County, Utah",0.4297,49,35
"San Juan County, Utah",0.4614,49,37
"Sanpete County, Utah",0.4095,49,39
"Sevier County, Utah",0.3874,49,41
"Summit County, Utah",0.5026,49,43
"Tooele County, Utah",0.3883,49,45
"Uintah County, Utah",0.4507,49,47
"Utah County, Utah",0.4143,49,49
"Wasatch County, Utah",0.4683,49,51
"Washington County, Utah",0.4513,49,53
"Wayne County, Utah",0.3855,49,55
"Weber County, Utah",0.3985,49,57
"Addison County, Vermont",0.4145,50,1
"Bennington County, Vermont",0.4968,50,3
"Caledonia County, Vermont",0.4429,50,5
"Chittenden County, Vermont",0.4451,50,7
"Essex County, Vermont",0.4406,50,9
"Franklin County, Vermont",0.4093,50,11
"Grand Isle County, Vermont",0.4609,50,13
"Lamoille County, Vermont",0.463,50,15
"Orange County, Vermont",0.404,50,17
"Orleans County, Vermont",0.4254,50,19
"Rutland County, Vermont",0.4642,50,21
"Washington County, Vermont",0.4373,50,23
"Windham County, Vermont",0.4643,50,25
"Windsor County, Vermont",0.4737,50,27
"Accomack County, Virginia",0.449,51,1
"Albemarle County, Virginia",0.4743,51,3
"Alleghany County, Virginia",0.4479,51,5
"Amelia County, Virginia",0.4096,51,7
"Amherst County, Virginia",0.4563,51,9
"Appomattox County, Virginia",0.4193,51,11
"Arlington County, Virginia",0.4556,51,13
"Augusta County, Virginia",0.4012,51,15
"Bath County, Virginia",0.4658,51,17
"Bedford County, Virginia",0.4395,51,19
"Bland County, Virginia",0.3883,51,21
"Botetourt County, Virginia",0.4154,51,23
"Brunswick County, Virginia",0.4489,51,25
"Buchanan County, Virginia",0.4853,51,27
"Buckingham County, Virginia",0.4213,51,29
"Campbell County, Virginia",0.4163,51,31
"Caroline County, Virginia",0.3977,51,33
"Carroll County, Virginia",0.4442,51,35
"Charles City County, Virginia",0.4663,51,36
"Charlotte County, Virginia",0.4774,51,37
"Chesterfield County, Virginia",0.4205,51,41
"Clarke County, Virginia",0.4234,51,43
"Craig County, Virginia",0.4223,51,45
"Culpeper County, Virginia",0.415,51,47
"Cumberland County, Virginia",0.4654,51,49
"Dickenson County, Virginia",0.4767,51,51
"Dinwiddie County, Virginia",0.4352,51,53
"Essex County, Virginia",0.4425,51,57
"Fairfax County, Virginia",0.4299,51,59
"Fauquier County, Virginia",0.4147,51,61
"Floyd County, Virginia",0.4526,51,63
"Fluvanna County, Virginia",0.4166,51,65
"Franklin County, Virginia",0.4552,51,67
"Frederick County, Virginia",0.4104,51,69
"Giles County, Virginia",0.4018,51,71
"Gloucester County, Virginia",0.3961,51,73
"Goochland County, Virginia",0.4757,51,75
"Grayson County, Virginia",0.4723,51,77
"Greene County, Virginia",0.4229,51,79
"Greensville County, Virginia",0.4381,51,81
"Halifax County, Virginia",0.4562,51,83
"Hanover County, Virginia",0.4212,51,85
"Henrico County, Virginia",0.4689,51,87
"Henry County, Virginia",0.4436,51,89
"Highland County, Virginia",0.3687,51,91
"Isle of Wight County, Virginia",0.433,51,93
"James City County, Virginia",0.4174,51,95
"King and Queen County, Virginia",0.428,51,97
"King George County, Virginia",0.374,51,99
"King William County, Virginia",0.3828,51,101
"Lancaster County, Virginia",0.4893,51,103
"Lee County, Virginia",0.4885,51,105
"Loudoun County, Virginia",0.3891,51,107
"Louisa County, Virginia",0.4444,51,109
"Lunenburg County, Virginia",0.4201,51,111
"Madison County, Virginia",0.4167,51,113
"Mathews County, Virginia",0.4271,51,115
"Mecklenburg County, Virginia",0.4878,51,117
"Middlesex County, Virginia",0.4171,51,119
"Montgomery County, Virginia",0.4989,51,121
"Nelson County, Virginia",0.4937,51,125
"New Kent County, Virginia",0.3776,51,127
"Northampton County, Virginia",0.5056,51,131
"Northumberland County, Virginia",0.4975,51,133
"Nottoway County, Virginia",0.4098,51,135
"Orange County, Virginia",0.4133,51,137
"Page County, Virginia",0.404,51,139
"Patrick County, Virginia",0.4601,51,141
"Pittsylvania County, Virginia",0.4493,51,143
"Powhatan County, Virginia",0.3817,51,145
"Prince Edward County, Virginia",0.48,51,147
"Prince George County, Virginia",0.3654,51,149
"Prince William County, Virginia",0.3906,51,153
"Pulaski County, Virginia",0.4616,51,155
"Rappahannock County, Virginia",0.4845,51,157
"Richmond County, Virginia",0.3848,51,159
"Roanoke County, Virginia",0.4445,51,161
"Rockbridge County, Virginia",0.4369,51,163
"Rockingham County, Virginia",0.434,51,165
"Russell County, Virginia",0.4524,51,167
"Scott County, Virginia",0.481,51,169
"Shenandoah County, Virginia",0.4533,51,171
"Smyth County, Virginia",0.4703,51,173
"Southampton County, Virginia",0.4177,51,175
"Spotsylvania County, Virginia",0.4032,51,177
"Stafford County, Virginia",0.378,51,179
"Surry County, Virginia",0.4295,51,181
"Sussex County, Virginia",0.4181,51,183
"Tazewell County, Virginia",0.4851,51,185
"Warren County, Virginia",0.4127,51,187
"Washington County, Virginia",0.496,51,191
"Westmoreland County, Virginia",0.4677,51,193
"Wise County, Virginia",0.4167,51,195
"Wythe County, Virginia",0.4735,51,197
"York County, Virginia",0.4048,51,199
"Alexandria city, Virginia",0.4635,51,510
"Bristol city, Virginia",0.4624,51,520
"Buena Vista city, Virginia",0.5358,51,530
"Charlottesville city, Virginia",0.5376,51,540
"Chesapeake city, Virginia",0.4164,51,550
"Colonial Heights city, Virginia",0.4213,51,570
"Covington city, Virginia",0.4129,51,580
"Danville city, Virginia",0.4906,51,590
"Emporia city, Virginia",0.4098,51,595
"Fairfax city, Virginia",0.4549,51,600
"Falls Church city, Virginia",0.4417,51,610
"Franklin city, Virginia",0.4124,51,620
"Fredericksburg city, Virginia",0.4629,51,630
"Galax city, Virginia",0.5322,51,640
"Hampton city, Virginia",0.4357,51,650
"Harrisonburg city, Virginia",0.4601,51,660
"Hopewell city, Virginia",0.4563,51,670
"Lexington city, Virginia",0.4368,51,678
"Lynchburg city, Virginia",0.4564,51,680
"Manassas city, Virginia",0.3883,51,683
"Manassas Park city, Virginia",0.3656,51,685
"Martinsville city, Virginia",0.5102,51,690
"Newport News city, Virginia",0.4552,51,700
"Norfolk city, Virginia",0.4722,51,710
"Norton city, Virginia",0.4867,51,720
"Petersburg city, Virginia",0.4464,51,730
"Poquoson city, Virginia",0.3813,51,735
"Portsmouth city, Virginia",0.461,51,740
"Radford city, Virginia",0.5156,51,750
"Richmond city, Virginia",0.5208,51,760
"Roanoke city, Virginia",0.5043,51,770
"Salem city, Virginia",0.4603,51,775
"Staunton city, Virginia",0.4382,51,790
"Suffolk city, Virginia",0.4485,51,800
"Virginia Beach city, Virginia",0.4349,51,810
"Waynesboro city, Virginia",0.426,51,820
"Williamsburg city, Virginia",0.5309,51,830
"Winchester city, Virginia",0.4558,51,840
"Adams County, Washington",0.4439,53,1
"Asotin County, Washington",0.4624,53,3
"Benton County, Washington",0.4332,53,5
"Chelan County, Washington",0.4566,53,7
"Clallam County, Washington",0.4517,53,9
"Clark County, Washington",0.4268,53,11
"Columbia County, Washington",0.4353,53,13
"Cowlitz County, Washington",0.4351,53,15
"Douglas County, Washington",0.443,53,17
"Ferry County, Washington",0.4628,53,19
"Franklin County, Washington",0.425,53,21
"Garfield County, Washington",0.4095,53,23
"Grant County, Washington",0.4359,53,25
"Grays Harbor County, Washington",0.435,53,27
"Island County, Washington",0.4172,53,29
"Jefferson County, Washington",0.4951,53,31
"King County, Washington",0.4788,53,33
"Kitsap County, Washington",0.4306,53,35
"Kittitas County, Washington",0.4654,53,37
"Klickitat County, Washington",0.465,53,39
"Lewis County, Washington",0.4233,53,41
"Lincoln County, Washington",0.4358,53,43
"Mason County, Washington",0.4214,53,45
"Okanogan County, Washington",0.4414,53,47
"Pacific County, Washington",0.475,53,49
"Pend Oreille County, Washington",0.4523,53,51
"Pierce County, Washington",0.4201,53,53
"San Juan County, Washington",0.5306,53,55
"Skagit County, Washington",0.434,53,57
"Skamania County, Washington",0.425,53,59
"Snohomish County, Washington",0.4246,53,61
"Spokane County, Washington",0.4529,53,63
"Stevens County, Washington",0.4507,53,65
"Thurston County, Washington",0.4056,53,67
"Wahkiakum County, Washington",0.4561,53,69
"Walla Walla County, Washington",0.4647,53,71
"Whatcom County, Washington",0.4524,53,73
"Whitman County, Washington",0.5164,53,75
"Yakima County, Washington",0.4266,53,77
"Barbour County, West Virginia",0.4256,54,1
"Berkeley County, West Virginia",0.406,54,3
"Boone County, West Virginia",0.4143,54,5
"Braxton County, West Virginia",0.4222,54,7
"Brooke County, West Virginia",0.4279,54,9
"Cabell County, West Virginia",0.5005,54,11
"Calhoun County, West Virginia",0.5059,54,13
"Clay County, West Virginia",0.4598,54,15
"Doddridge County, West Virginia",0.4891,54,17
"Fayette County, West Virginia",0.4349,54,19
"Gilmer County, West Virginia",0.4131,54,21
"Grant County, West Virginia",0.423,54,23
"Greenbrier County, West Virginia",0.4955,54,25
"Hampshire County, West Virginia",0.4371,54,27
"Hancock County, West Virginia",0.4476,54,29
"Hardy County, West Virginia",0.4216,54,31
"Harrison County, West Virginia",0.4537,54,33
"Jackson County, West Virginia",0.497,54,35
"Jefferson County, West Virginia",0.4259,54,37
"Kanawha County, West Virginia",0.4803,54,39
"Lewis County, West Virginia",0.4833,54,41
"Lincoln County, West Virginia",0.4711,54,43
"Logan County, West Virginia",0.5115,54,45
"McDowell County, West Virginia",0.4728,54,47
"Marion County, West Virginia",0.4094,54,49
"Marshall County, West Virginia",0.4712,54,51
"Mason County, West Virginia",0.4836,54,53
"Mercer County, West Virginia",0.4618,54,55
"Mineral County, West Virginia",0.4687,54,57
"Mingo County, West Virginia",0.5049,54,59
"Monongalia County, West Virginia",0.5112,54,61
"Monroe County, West Virginia",0.4186,54,63
"Morgan County, West Virginia",0.3811,54,65
"Nicholas County, West Virginia",0.4751,54,67
"Ohio County, West Virginia",0.5064,54,69
"Pendleton County, West Virginia",0.3864,54,71
"Pleasants County, West Virginia",0.5612,54,73
"Pocahontas County, West Virginia",0.444,54,75
"Preston County, West Virginia",0.4105,54,77
"Putnam County, West Virginia",0.4229,54,79
"Raleigh County, West Virginia",0.4886,54,81
"Randolph County, West Virginia",0.4457,54,83
"Ritchie County, West Virginia",0.4449,54,85
"Roane County, West Virginia",0.4756,54,87
"Summers County, West Virginia",0.435,54,89
"Taylor County, West Virginia",0.4346,54,91
"Tucker County, West Virginia",0.4589,54,93
"Tyler County, West Virginia",0.4582,54,95
"Upshur County, West Virginia",0.4809,54,97
"Wayne County, West Virginia",0.4793,54,99
"Webster County, West Virginia",0.4811,54,101
"Wetzel County, West Virginia",0.4398,54,103
"Wirt County, West Virginia",0.4122,54,105
"Wood County, West Virginia",0.4594,54,107
"Wyoming County, West Virginia",0.4505,54,109
"Adams County, Wisconsin",0.417,55,1
"Ashland County, Wisconsin",0.4395,55,3
"Barron County, Wisconsin",0.4396,55,5
"Bayfield County, Wisconsin",0.4282,55,7
"Brown County, Wisconsin",0.4334,55,9
"Buffalo County, Wisconsin",0.3944,55,11
"Burnett County, Wisconsin",0.4638,55,13
"Calumet County, Wisconsin",0.4016,55,15
"Chippewa County, Wisconsin",0.4168,55,17
"Clark County, Wisconsin",0.4251,55,19
"Columbia County, Wisconsin",0.3995,55,21
"Crawford County, Wisconsin",0.4283,55,23
"Dane County, Wisconsin",0.451,55,25
"Dodge County, Wisconsin",0.3847,55,27
"Door County, Wisconsin",0.4662,55,29
"Douglas County, Wisconsin",0.4149,55,31
"Dunn County, Wisconsin",0.4219,55,33
"Eau Claire County, Wisconsin",0.4411,55,35
"Florence County, Wisconsin",0.4153,55,37
"Fond du Lac County, Wisconsin",0.404,55,39
"Forest County, Wisconsin",0.4222,55,41
"Grant County, Wisconsin",0.429,55,43
"Green County, Wisconsin",0.4092,55,45
"Green Lake County, Wisconsin",0.4383,55,47
"Iowa County, Wisconsin",0.4047,55,49
"Iron County, Wisconsin",0.41,55,51
"Jackson County, Wisconsin",0.4351,55,53
"Jefferson County, Wisconsin",0.4025,55,55
"Juneau County, Wisconsin",0.4082,55,57
"Kenosha County, Wisconsin",0.42,55,59
"Kewaunee County, Wisconsin",0.3916,55,61
"La Crosse County, Wisconsin",0.4561,55,63
"Lafayette County, Wisconsin",0.4113,55,65
"Langlade County, Wisconsin",0.4421,55,67
"Lincoln County, Wisconsin",0.4248,55,69
"Manitowoc County, Wisconsin",0.4195,55,71
"Marathon County, Wisconsin",0.4182,55,73
"Marinette County, Wisconsin",0.4154,55,75
"Marquette County, Wisconsin",0.4074,55,77
"Menominee County, Wisconsin",0.4019,55,78
"Milwaukee County, Wisconsin",0.475,55,79
"Monroe County, Wisconsin",0.4154,55,81
"Oconto County, Wisconsin",0.3985,55,83
"Oneida County, Wisconsin",0.4369,55,85
"Outagamie County, Wisconsin",0.4438,55,87
"Ozaukee County, Wisconsin",0.4703,55,89
"Pepin County, Wisconsin",0.4173,55,91
"Pierce County, Wisconsin",0.4155,55,93
"Polk County, Wisconsin",0.4011,55,95
"Portage County, Wisconsin",0.4151,55,97
"Price County, Wisconsin",0.4239,55,99
"Racine County, Wisconsin",0.4294,55,101
"Richland County, Wisconsin",0.4267,55,103
"Rock County, Wisconsin",0.404,55,105
"Rusk County, Wisconsin",0.4091,55,107
"St. Croix County, Wisconsin",0.4014,55,109
"Sauk County, Wisconsin",0.4094,55,111
"Sawyer County, Wisconsin",0.4638,55,113
"Shawano County, Wisconsin",0.429,55,115
"Sheboygan County, Wisconsin",0.4111,55,117
"Taylor County, Wisconsin",0.414,55,119
"Trempealeau County, Wisconsin",0.4035,55,121
"Vernon County, Wisconsin",0.4176,55,123
"Vilas County, Wisconsin",0.4464,55,125
"Walworth County, Wisconsin",0.4499,55,127
"Washburn County, Wisconsin",0.4306,55,129
"Washington County, Wisconsin",0.402,55,131
"Waukesha County, Wisconsin",0.4406,55,133
"Waupaca County, Wisconsin",0.4519,55,135
"Waushara County, Wisconsin",0.43,55,137
"Winnebago County, Wisconsin",0.4248,55,139
"Wood County, Wisconsin",0.4425,55,141
"Albany County, Wyoming",0.4861,56,1
"Big Horn County, Wyoming",0.4191,56,3
"Campbell County, Wyoming",0.3918,56,5
"Carbon County, Wyoming",0.4181,56,7
"Converse County, Wyoming",0.4106,56,9
"Crook County, Wyoming",0.3738,56,11
"Fremont County, Wyoming",0.4204,56,13
"Goshen County, Wyoming",0.4571,56,15
"Hot Springs County, Wyoming",0.3999,56,17
"Johnson County, Wyoming",0.4534,56,19
"Laramie County, Wyoming",0.4364,56,21
"Lincoln County, Wyoming",0.3843,56,23
"Natrona County, Wyoming",0.4456,56,25
"Niobrara County, Wyoming",0.49,56,27
"Park County, Wyoming",0.4511,56,29
"Platte County, Wyoming",0.421,56,31
"Sheridan County, Wyoming",0.4425,56,33
"Sublette County, Wyoming",0.5435,56,35
"Sweetwater County, Wyoming",0.4411,56,37
"Teton County, Wyoming",0.5222,56,39
"Uinta County, Wyoming",0.3647,56,41
"Washakie County, Wyoming",0.4231,56,43
"Weston County, Wyoming",0.4291,56,45
"Adjuntas Municipio, Puerto Rico",0.4304,72,1
"Aguada Municipio, Puerto Rico",0.4743,72,3
"Aguadilla Municipio, Puerto Rico",0.5473,72,5
"Aguas Buenas Municipio, Puerto Rico",0.5179,72,7
"Aibonito Municipio, Puerto Rico",0.5041,72,9
"AÃ±asco Municipio, Puerto Rico",0.498,72,11
"Arecibo Municipio, Puerto Rico",0.5295,72,13
"Arroyo Municipio, Puerto Rico",0.5806,72,15
"Barceloneta Municipio, Puerto Rico",0.5003,72,17
"Barranquitas Municipio, Puerto Rico",0.5251,72,19
"BayamÃ³n Municipio, Puerto Rico",0.5013,72,21
"Cabo Rojo Municipio, Puerto Rico",0.5116,72,23
"Caguas Municipio, Puerto Rico",0.5561,72,25
"Camuy Municipio, Puerto Rico",0.4734,72,27
"CanÃ³vanas Municipio, Puerto Rico",0.5295,72,29
"Carolina Municipio, Puerto Rico",0.4807,72,31
"CataÃ±o Municipio, Puerto Rico",0.5448,72,33
"Cayey Municipio, Puerto Rico",0.5101,72,35
"Ceiba Municipio, Puerto Rico",0.4419,72,37
"Ciales Municipio, Puerto Rico",0.4387,72,39
"Cidra Municipio, Puerto Rico",0.481,72,41
"Coamo Municipio, Puerto Rico",0.511,72,43
"ComerÃ­o Municipio, Puerto Rico",0.4797,72,45
"Corozal Municipio, Puerto Rico",0.4842,72,47
"Culebra Municipio, Puerto Rico",0.4508,72,49
"Dorado Municipio, Puerto Rico",0.5836,72,51
"Fajardo Municipio, Puerto Rico",0.5019,72,53
"Florida Municipio, Puerto Rico",0.4451,72,54
"GuÃ¡nica Municipio, Puerto Rico",0.4893,72,55
"Guayama Municipio, Puerto Rico",0.5365,72,57
"Guayanilla Municipio, Puerto Rico",0.4741,72,59
"Guaynabo Municipio, Puerto Rico",0.5575,72,61
"Gurabo Municipio, Puerto Rico",0.5696,72,63
"Hatillo Municipio, Puerto Rico",0.4668,72,65
"Hormigueros Municipio, Puerto Rico",0.4635,72,67
"Humacao Municipio, Puerto Rico",0.5168,72,69
"Isabela Municipio, Puerto Rico",0.5187,72,71
"Jayuya Municipio, Puerto Rico",0.4837,72,73
"Juana DÃ­az Municipio, Puerto Rico",0.4901,72,75
"Juncos Municipio, Puerto Rico",0.4673,72,77
"Lajas Municipio, Puerto Rico",0.4721,72,79
"Lares Municipio, Puerto Rico",0.4901,72,81
"Las MarÃ­as Municipio, Puerto Rico",0.4994,72,83
"Las Piedras Municipio, Puerto Rico",0.5061,72,85
"LoÃ­za Municipio, Puerto Rico",0.4909,72,87
"Luquillo Municipio, Puerto Rico",0.4953,72,89
"ManatÃ­ Municipio, Puerto Rico",0.5609,72,91
"Maricao Municipio, Puerto Rico",0.4563,72,93
"Maunabo Municipio, Puerto Rico",0.435,72,95
"MayagÃ¼ez Municipio, Puerto Rico",0.6097,72,97
"Moca Municipio, Puerto Rico",0.5413,72,99
"Morovis Municipio, Puerto Rico",0.4849,72,101
"Naguabo Municipio, Puerto Rico",0.4367,72,103
"Naranjito Municipio, Puerto Rico",0.5382,72,105
"Orocovis Municipio, Puerto Rico",0.4707,72,107
"Patillas Municipio, Puerto Rico",0.4697,72,109
"PeÃ±uelas Municipio, Puerto Rico",0.4986,72,111
"Ponce Municipio, Puerto Rico",0.5818,72,113
"Quebradillas Municipio, Puerto Rico",0.4698,72,115
"RincÃ³n Municipio, Puerto Rico",0.5112,72,117
"RÃ­o Grande Municipio, Puerto Rico",0.4798,72,119
"Sabana Grande Municipio, Puerto Rico",0.5631,72,121
"Salinas Municipio, Puerto Rico",0.4801,72,123
"San GermÃ¡n Municipio, Puerto Rico",0.546,72,125
"San Juan Municipio, Puerto Rico",0.6165,72,127
"San Lorenzo Municipio, Puerto Rico",0.5066,72,129
"San SebastiÃ¡n Municipio, Puerto Rico",0.5138,72,131
"Santa Isabel Municipio, Puerto Rico",0.5536,72,133
"Toa Alta Municipio, Puerto Rico",0.4871,72,135
"Toa Baja Municipio, Puerto Rico",0.4609,72,137
"Trujillo Alto Municipio, Puerto Rico",0.4879,72,139
"Utuado Municipio, Puerto Rico",0.5227,72,141
"Vega Alta Municipio, Puerto Rico",0.551,72,143
"Vega Baja Municipio, Puerto Rico",0.5365,72,145
"Vieques Municipio, Puerto Rico",0.3972,72,147
"Villalba Municipio, Puerto Rico",0.5035,72,149
"Yabucoa Municipio, Puerto Rico",0.4565,72,151
"Yauco Municipio, Puerto Rico",0.4791,72,153
